"id" "X1" "X2"
"182" "mp_SanjaNikolic" 1.19407284354816 -0.83194222724178
"183" "mp_SanjaTutsakovic" 0.509575000387825 0.514890833277417
"184" "mp_SashaMaksimovic" 1.11351487410623 -0.750684825661281
"185" "mp_SashaMirkovic" 0.209658319162438 -0.137662168072809
"186" "mp_ShaipKamb<U+0435>ri" -3.34572094464022 -3.67518197583514
"187" "mp_SinishaMaksimovic" 0.30846530859853 0.0739424705793115
"188" "mp_SlavitsaDjukicD<U+0435><U+0458>anovic" 0.709977915817779 -0.567522303235933
"189" "mp_SlobodanDrGvozd<U+0435>novic" 1.2621055042711 -0.885314874360433
"190" "mp_SlobodanHom<U+0435>n" -1.71594302567601 1.6758029468234
"191" "mp_SlobodanP<U+0435>ric" -0.109534987989733 -4.84379439247839
"192" "mp_Sn<U+0435>zhanaMalovic" 0.399784058920146 -0.223564162151885
"193" "mp_SonjaVlahovic" 1.25940002175026 -0.884455173221169
"194" "mp_SrgjanDrago<U+0458><U+0435>vic" 1.11646226283376 -0.595841442417631
"195" "mp_SrgjanKruzh<U+0435>vic" 0.555654725378062 -0.855870305285149
"196" "mp_St<U+0435>fanaMiladinovic" 1.85081987459977 -1.51810199561898
"197" "mp_Sul<U+0435><U+0458>manDrUgljanin" -0.375640526939813 0.433921320024725
"198" "mp_SuzanaSharats" 0.954139289643303 -0.689187277264418
"199" "mp_SuzanaSpaso<U+0458><U+0435>vic" 0.545442542256606 -0.127086750663173
"200" "mp_Sv<U+0435>tislavVukmiritsa" 1.19619654539249 -0.862641710087046
"201" "mp_TanjaTomash<U+0435>vicDamnjanovic" 1.24927055090715 -0.877091248686036
"202" "mp_VanjaVukic" 1.39051971137588 -0.870379876848495
"203" "mp_Viol<U+0435>taLutovats" 1.25742886891311 -0.882846589699871
"204" "mp_VladanMilosh<U+0435>vic" 0.158068947910339 -0.265580099875769
"205" "mp_VladimirDjukanovic" 1.51458859627639 -1.07194699940442
"206" "mp_VladimirDrOrlic" 1.25802366649844 -0.886835927243091
"207" "mp_VladimirProfDrMarinkovic" 1.33243816802533 -0.881654073742403
"208" "mp_VladimirP<U+0435>tkovic" 1.25752683031198 -0.887560013107146
"209" "mp_VladitsaDimitrov" 1.41448783544046 -1.0084342989941
"210" "mp_VladoBabic" 1.2665953738995 -0.795686255236532
"211" "mp_Vlad<U+0435>taKostic" 0.568412287308694 -0.474594299702357
"212" "mp_Vo<U+0458>islavVu<U+0458>ic" -0.429511874183127 -0.717706390583927
"213" "mp_Vuch<U+0435>taToshkovic" 1.25940002175026 -0.884455173221169
"214" "mp_V<U+0435>liborSto<U+0458>kovic" 1.93872372368661 -1.32896285376252
"215" "mp_V<U+0435>limirStano<U+0458><U+0435>vic" 0.502547056529607 -0.463824692187595
"216" "mp_V<U+0435>linkaToshic" 1.25915124377036 -0.883796572805742
"217" "mp_V<U+0435>raPaunovic" 1.31381762896058 -0.91593316321571
"218" "mp_V<U+0435>roljubArsic" 1.15756344300417 -0.844274430448256
"219" "mp_V<U+0435>roljubMatic" 0.490873550476257 -0.467257481700953
"220" "mp_V<U+0435>snaDrRakonjats" 1.09049080088261 -0.708562032850708
"221" "mp_V<U+0435>snaDrSimic" 1.2361918969792 -0.851866882738751
"222" "mp_V<U+0435>snaMarkovic" 1.18531357157876 -0.724135630147445
"223" "mp_V<U+0435>snaMartinovic" -5.64152486641018 -6.08039158094532
"224" "mp_V<U+0435>snaMar<U+0458>anovic" -2.20406607085008 2.01853148316545
"225" "mp_V<U+0435>snaProfDrB<U+0435>sarovic" 0.922947164957624 -0.453159773115246
"226" "mp_ZharkoBogatinovic" 1.25804277125513 -0.882898602951365
"227" "mp_ZharkoMicin" 1.238703592723 -0.881542265698846
"228" "mp_ZharkoProfDrObradovic" 1.10585731271809 -0.804606785849286
"229" "mp_ZhikaGo<U+0458>kovic" 1.23749967917655 -0.760436307272377
"230" "mp_ZhivanDjurishic" 1.25940002175026 -0.884455173221169
"231" "mp_Zh<U+0435>ljkoSush<U+0435>ts" 0.461645064320589 0.010559103117184
"232" "mp_ZlataDj<U+0435>ric" -3.41178200356862 -1.47670280516861
"233" "mp_ZoltánPékZoltanP<U+0435>k" 1.2774435657728 -0.907745327085551
"234" "mp_ZoranAntic" 1.09556301928569 -0.817697669170566
"235" "mp_ZoranBabic" 1.3754252342034 -0.923055932566603
"236" "mp_ZoranBo<U+0458>anic" 1.26259703743371 -0.884708719484395
"237" "mp_ZoranMil<U+0435>kic" 1.66063692219937 -1.02298856500923
"238" "mp_ZoranPralitsa" 0.610389884687756 -0.440649499731558
"239" "mp_Zoran<U+0408>ozic" 0.801623273807711 -0.209311405705786
"240" "mp_ZvonimirSt<U+0435>vic" 1.00728521958072 0.00601389676296109
"241" "mp_<U+0408>ankoDrV<U+0435>s<U+0435>linovic" -6.81037512844777 3.81151784400907
"242" "mp_<U+0408>asminaObradovic" -0.154422023478089 0.476972844495089
"243" "mp_<U+0408>ovana<U+0408>ovanovic" -2.79582135401651 2.59207534105291
"244" "mp_<U+0408>ovanMarkovic" -6.24702023667171 1.14360172873688
"245" "mp_<U+0408>ovitsa<U+0408><U+0435>vtic" 0.361893075582074 0.0593721120447486
"246" "mp_<U+0408><U+0435>lisav<U+0435>taPribo<U+0458>ats" 1.28368588536668 -0.938294329048171
"247" "mp_<U+0408><U+0435>lisav<U+0435>taV<U+0435>ljkovic" 1.0864415285597 -0.421809078145953
"248" "mp_<U+0408><U+0435>l<U+0435>naMi<U+0458>atovic" 1.17031502125237 -0.701831035783642
"249" "mp_<U+0408><U+0435>zdimirDrVuch<U+0435>tic" 1.25232674357696 -0.895019171071283
