"voter_id" "present" "absent" "attendance"
"5509a913273a3904f6e7201a" 1441 114 0.926688102893891
"5509a913273a3904f6e7201e" 386 90 0.810924369747899
"5509a913273a3904f6e72022" 1471 84 0.945980707395498
"5509a913273a3904f6e72026" 1454 101 0.935048231511254
"5509a913273a3904f6e7202a" 1461 94 0.939549839228296
"5509a913273a3904f6e7202e" 1554 1 0.99935691318328
"5509a913273a3904f6e72032" 1095 460 0.704180064308682
"5509a913273a3904f6e72036" 1526 29 0.981350482315113
"5509a913273a3904f6e7203a" 198 2 0.99
"5509a913273a3904f6e7203e" 1345 210 0.864951768488746
"5509a914273a3904f6e72042" 1517 38 0.97556270096463
"5509a914273a3904f6e72046" 1554 1 0.99935691318328
"5509a914273a3904f6e7204a" 1547 8 0.994855305466238
"5509a914273a3904f6e7204e" 1282 273 0.82443729903537
"5509a914273a3904f6e72052" 165 1390 0.106109324758842
"5509a914273a3904f6e72056" 1374 181 0.883601286173633
"5509a914273a3904f6e7205a" 1546 9 0.994212218649518
"5509a914273a3904f6e7205e" 1527 28 0.981993569131833
"5509a914273a3904f6e72062" 1146 209 0.845756457564576
"5509a914273a3904f6e72066" 1496 59 0.962057877813505
"5509a914273a3904f6e7206a" 1521 34 0.978135048231511
"5509a914273a3904f6e7206e" 1551 4 0.997427652733119
"5509a914273a3904f6e72072" 1541 14 0.990996784565916
"5509a914273a3904f6e72076" 1485 70 0.954983922829582
"5509a914273a3904f6e7207a" 1551 4 0.997427652733119
"5509a914273a3904f6e7207e" 1147 45 0.962248322147651
"5509a915273a3904f6e72086" 1551 4 0.997427652733119
"5509a915273a3904f6e7208a" 1482 73 0.953054662379421
"5509a915273a3904f6e7208e" 1553 2 0.998713826366559
"5509a915273a3904f6e72092" 1357 198 0.872668810289389
"5509a915273a3904f6e72096" 1402 153 0.901607717041801
"5509a915273a3904f6e7209a" 1267 288 0.814790996784566
"5509a915273a3904f6e7209e" 1453 102 0.934405144694534
"5509a915273a3904f6e720a2" 1362 193 0.87588424437299
"5509a915273a3904f6e720a6" 0 33 0
"5509a915273a3904f6e720aa" 1483 72 0.953697749196141
"5509a915273a3904f6e720ae" 1338 217 0.860450160771704
"5509a915273a3904f6e720b2" 1445 110 0.929260450160772
"5509a915273a3904f6e720ba" 1547 8 0.994855305466238
"5509a915273a3904f6e720be" 1090 465 0.70096463022508
"5509a915273a3904f6e720c2" 1086 469 0.698392282958199
"5509a915273a3904f6e720c6" 1545 10 0.993569131832797
"5509a916273a3904f6e720ca" 1548 7 0.995498392282958
"5509a916273a3904f6e720ce" 1482 73 0.953054662379421
"5509a916273a3904f6e720d2" 1477 78 0.94983922829582
"5509a916273a3904f6e720d6" 1539 16 0.989710610932476
"5509a916273a3904f6e720da" 1523 32 0.979421221864952
"5509a916273a3904f6e720de" 1534 21 0.986495176848875
"5509a916273a3904f6e720e2" 1552 3 0.998070739549839
"5509a916273a3904f6e720e6" 1301 254 0.836655948553055
"5509a916273a3904f6e720ea" 1479 76 0.95112540192926
"5509a916273a3904f6e720ee" 197 3 0.985
"5509a916273a3904f6e720f2" 1534 21 0.986495176848875
"5509a916273a3904f6e720f6" 1546 9 0.994212218649518
"5509a916273a3904f6e720fa" 1552 3 0.998070739549839
"5509a916273a3904f6e720fe" 462 14 0.970588235294118
"5509a916273a3904f6e72102" 1553 2 0.998713826366559
"5509a917273a3904f6e72106" 1546 9 0.994212218649518
"5509a917273a3904f6e7210a" 1545 10 0.993569131832797
"5509a917273a3904f6e7210e" 1188 367 0.763987138263666
"5509a917273a3904f6e72112" 1542 13 0.991639871382637
"5509a917273a3904f6e72116" 1231 324 0.791639871382637
"5509a917273a3904f6e7211a" 1333 222 0.857234726688103
"5509a917273a3904f6e7211e" 1548 7 0.995498392282958
"5509a917273a3904f6e72122" 1552 3 0.998070739549839
"5509a917273a3904f6e72126" 1555 0 1
"5509a917273a3904f6e7212a" 1489 66 0.957556270096463
"5509a917273a3904f6e7212e" 1550 5 0.996784565916399
"5509a917273a3904f6e72132" 421 2 0.995271867612293
"5509a917273a3904f6e72136" 1381 174 0.888102893890675
"5509a917273a3904f6e7213a" 1554 1 0.99935691318328
"5509a917273a3904f6e7213e" 926 88 0.913214990138067
"5509a918273a3904f6e72142" 1533 22 0.985852090032154
"5509a918273a3904f6e72146" 1505 50 0.967845659163987
"5509a918273a3904f6e7214a" 1450 105 0.932475884244373
"5509a918273a3904f6e7214e" 1531 24 0.984565916398714
"5509a918273a3904f6e72152" 199 1 0.995
"5509a918273a3904f6e72156" 1546 9 0.994212218649518
"5509a918273a3904f6e7215e" 1517 38 0.97556270096463
"5509a918273a3904f6e72162" 1549 6 0.996141479099678
"5509a918273a3904f6e72166" 1543 12 0.992282958199357
"5509a918273a3904f6e7216a" 1491 64 0.958842443729904
"5509a918273a3904f6e7216e" 934 4 0.995735607675906
"5509a918273a3904f6e72172" 1547 8 0.994855305466238
"5509a918273a3904f6e72176" 1011 3 0.997041420118343
"5509a919273a3904f6e7217a" 1548 7 0.995498392282958
"5509a919273a3904f6e72182" 1546 9 0.994212218649518
"5509a919273a3904f6e72186" 1550 5 0.996784565916399
"5509a919273a3904f6e7218a" 1424 131 0.915755627009646
"5509a919273a3904f6e7218e" 1495 60 0.961414790996785
"5509a919273a3904f6e72192" 1527 28 0.981993569131833
"5509a919273a3904f6e72196" 1328 227 0.854019292604502
"5509a919273a3904f6e7219a" 1420 135 0.913183279742765
"5509a919273a3904f6e7219e" 1555 0 1
"5509a919273a3904f6e721a2" 1538 17 0.989067524115756
"5509a919273a3904f6e721a6" 1451 104 0.933118971061093
"5509a919273a3904f6e721aa" 1169 131 0.899230769230769
"5509a919273a3904f6e721ae" 1545 10 0.993569131832797
"5509a919273a3904f6e721b2" 1345 210 0.864951768488746
